word,count
"('steel', 'cup', 'holder')",1
"('stainless', 'steel', 'cup')",1
"('made', 'stainless', 'steel')",1
"('straw', 'made', 'stainless')",1
"('lid', 'straw', 'made')",1
"('leakproof', 'insulated', 'tumbler')",1
"('straw', 'leakproof', 'insulated')",1
"('handle', 'straw', 'leakproof')",1
"('era', 'oz', 'tumbler')",1
"('brümate', 'era', 'oz')",1
"('lid', 'brümate', 'era')",1
"('bottle', 'lid', 'brümate')",1
"('water', 'bottle', 'lid')",1
"('kid', 'stainless', 'steel')",1
"('pokémon', 'kid', 'stainless')",1
"('ounce', 'pokémon', 'kid')",1
"('straw', 'ounce', 'pokémon')",1
"('bottle', 'straw', 'ounce')",1
"('funtainer', 'water', 'bottle')",1
"('thermos', 'funtainer', 'water')",1
"('egg', 'thermos', 'funtainer')",1
"('boiled', 'egg', 'thermos')",1
"('hard', 'boiled', 'egg')",1
"('tool', 'hard', 'boiled')",1
"('peeler', 'tool', 'hard')",1
"('egg', 'peeler', 'tool')",1
"('holder', 'friendly', 'base')",1
"('base', 'lilac', 'dusk')",1
"('digital', 'meat', 'thermometer')",1
"('lilac', 'dusk', 'rubbermaid')",1
"('liner', 'microwave', 'air')",1
"('paper', 'liner', 'microwave')",1
"('disposable', 'paper', 'liner')",1
"('fryer', 'disposable', 'paper')",1
"('air', 'fryer', 'disposable')",1
"('paper', 'air', 'fryer')",1
"('parchment', 'paper', 'air')",1
"('paper', 'parchment', 'paper')",1
"('fryer', 'paper', 'parchment')",1
"('air', 'fryer', 'paper')",1
"('cup', 'air', 'fryer')",1
"('set', 'cup', 'air')",1
"('leftover', 'set', 'cup')",1
"('prep', 'leftover', 'set')",1
"('meal', 'prep', 'leftover')",1
"('lunch', 'meal', 'prep')",1
"('ideal', 'lunch', 'meal')",1
"('lid', 'ideal', 'lunch')",1
"('airtight', 'lid', 'ideal')",1
"('free', 'airtight', 'lid')",1
"('bpa', 'free', 'airtight')",1
"('container', 'bpa', 'free')",1
"('storage', 'container', 'bpa')",1
"('food', 'storage', 'container')",1
"('brilliance', 'food', 'storage')",1
"('rubbermaid', 'brilliance', 'food')",1
"('dusk', 'rubbermaid', 'brilliance')",1
"('slicer', 'egg', 'peeler')",1
"('egg', 'slicer', 'egg')",1
"('handheld', 'egg', 'slicer')",1
"('tool', 'handheld', 'egg')",1
"('bottle', 'kitchen', 'olive')",1
"('trendplain', 'oil', 'dispenser')",1
"('opener', 'trendplain', 'oil')",1
"('bottle', 'opener', 'trendplain')",1
"('opener', 'bottle', 'opener')",1
"('multifunction', 'opener', 'bottle')",1
"('classic', 'multifunction', 'opener')",1
"('kitchenaid', 'classic', 'multifunction')",1
"('thermometer', 'kitchenaid', 'classic')",1
"('read', 'thermometer', 'kitchenaid')",1
"('instant', 'read', 'thermometer')",1
"('candy', 'instant', 'read')",1
"('fry', 'candy', 'instant')",1
"('oil', 'fry', 'candy')",1
"('smoker', 'oil', 'fry')",1
"('grill', 'smoker', 'oil')",1
"('bbq', 'grill', 'smoker')",1
"('thermometer', 'bbq', 'grill')",1
"('food', 'thermometer', 'bbq')",1
"('cooking', 'food', 'thermometer')",1
"('kitchen', 'cooking', 'food')",1
"('sensing', 'kitchen', 'cooking')",1
"('motion', 'sensing', 'kitchen')",1
"('backlit', 'motion', 'sensing')",1
"('ambidextrous', 'backlit', 'motion')",1
"('cooking', 'ambidextrous', 'backlit')",1
"('thermometer', 'cooking', 'ambidextrous')",1
"('kitchen', 'olive', 'oil')",1
"('oil', 'dispenser', 'oil')",1
"('dispenser', 'oil', 'sprayer')",1
"('tool', 'egg', 'shell')",1
"('cracking', 'tool', 'handheld')",1
"('egg', 'cracking', 'tool')",1
"('gadget', 'egg', 'cracking')",1
"('kitchen', 'gadget', 'egg')",1
"('egg', 'kitchen', 'gadget')",1
"('tool', 'egg', 'kitchen')",1
"('peeler', 'egg', 'cracker')",1
"('egg', 'peeler', 'egg')",1
"('boiled', 'egg', 'peeler')",1
"('openerhard', 'boiled', 'egg')",1
"('shell', 'openerhard', 'boiled')",1
"('egg', 'shell', 'openerhard')",1
"('tool', 'egg', 'cracker')",1
"('oil', 'sprayer', 'olive')",1
"('cutter', 'tool', 'egg')",1
"('topper', 'cutter', 'tool')",1
"('egg', 'topper', 'cutter')",1
"('black', 'egg', 'topper')",1
"('barbecue', 'black', 'egg')",1
"('salad', 'barbecue', 'black')",1
"('kitchen', 'salad', 'barbecue')",1
"('cooking', 'kitchen', 'salad')",1
"('sprayer', 'cooking', 'kitchen')",1
"('bottle', 'oil', 'sprayer')",1
"('olive', 'oil', 'bottle')",1
"('sprayer', 'olive', 'oil')",1
"('freshness', 'multi', 'cat')",1
"('bacon', 'made', 'usa')",1
"('litter', 'ammonia', 'block')",1
"('doodle', 'board', 'drawing')",1
"('boy', 'girl', 'beyblade')",1
"('old', 'boy', 'girl')",1
"('year', 'old', 'boy')",1
"('learning', 'toy', 'year')",1
"('educational', 'learning', 'toy')",1
"('pad', 'educational', 'learning')",1
"('drawing', 'pad', 'educational')",1
"('electronic', 'drawing', 'pad')",1
"('reusable', 'electronic', 'drawing')",1
"('erasable', 'reusable', 'electronic')",1
"('tablet', 'erasable', 'reusable')",1
"('drawing', 'tablet', 'erasable')",1
"('board', 'drawing', 'tablet')",1
"('toddler', 'doodle', 'board')",1
"('beyblade', 'x', 'xtreme')",1
"('colorful', 'toddler', 'doodle')",1
"('inch', 'colorful', 'toddler')",1
"('tablet', 'inch', 'colorful')",1
"('writing', 'tablet', 'inch')",1
"('lcd', 'writing', 'tablet')",1
"('kokodi', 'lcd', 'writing')",1
"('spaced', 'kokodi', 'lcd')",1
"('series', 'spaced', 'kokodi')",1
"('original', 'series', 'spaced')",1
"('app', 'original', 'series')",1
"('mobile', 'app', 'original')",1
"('toy', 'mobile', 'app')",1
"('motion', 'toy', 'mobile')",1
"('girl', 'beyblade', 'x')",1
"('x', 'xtreme', 'battle')",1
"('kid', 'birthday', 'gift')",1
"('digital', 'medical', 'baby')",1
"('rectal', 'temperature', 'reading')",1
"('armpit', 'rectal', 'temperature')",1
"('oral', 'armpit', 'rectal')",1
"('thermometer', 'oral', 'armpit')",1
"('cleared', 'thermometer', 'oral')",1
"('fda', 'cleared', 'thermometer')",1
"('fast', 'fda', 'cleared')",1
"('accurate', 'fast', 'fda')",1
"('termometro', 'accurate', 'fast')",1
"('adult', 'termometro', 'accurate')",1
"('kid', 'adult', 'termometro')",1
"('baby', 'kid', 'adult')",1
"('medical', 'baby', 'kid')",1
"('fever', 'digital', 'medical')",1
"('xtreme', 'battle', 'set')",1
"('smart', 'fever', 'digital')",1
"('kinsa', 'smart', 'fever')",1
"('girl', 'kinsa', 'smart')",1
"('boy', 'girl', 'kinsa')",1
"('launcher', 'toy', 'boy')",1
"('toy', 'launcher', 'toy')",1
"('top', 'toy', 'launcher')",1
"('rail', 'top', 'toy')",1
"('featuring', 'rail', 'top')",1
"('arena', 'featuring', 'rail')",1
"('beystadium', 'arena', 'featuring')",1
"('set', 'beystadium', 'arena')",1
"('battle', 'set', 'beystadium')",1
"('fun', 'motion', 'toy')",1
"('download', 'fun', 'motion')",1
"('shape', 'download', 'fun')",1
"('water', 'pen', 'drawing')",1
"('hd', 'digital', 'video')",1
"('boy', 'hd', 'digital')",1
"('girl', 'boy', 'hd')",1
"('gift', 'girl', 'boy')",1
"('christmas', 'birthday', 'gift')",1
"('kid', 'christmas', 'birthday')",1
"('camera', 'kid', 'christmas')",1
"('print', 'camera', 'kid')",1
"('instant', 'print', 'camera')",1
"('esoxoffore', 'instant', 'print')",1
"('coloring', 'esoxoffore', 'instant')",1
"('drawing', 'coloring', 'esoxoffore')",1
"('pen', 'drawing', 'coloring')",1
"('page', 'water', 'pen')",1
"('transforms', 'shape', 'download')",1
"('activity', 'page', 'water')",1
"('reveal', 'activity', 'page')",1
"('water', 'reveal', 'activity')",1
"('reusable', 'water', 'reveal')",1
"('art', 'reusable', 'water')",1
"('aqua', 'art', 'reusable')",1
"('bluey', 'aqua', 'art')",1
"('usa', 'bluey', 'aqua')",1
"('group', 'usa', 'bluey')",1
"('horizon', 'group', 'usa')",1
"('blue', 'horizon', 'group')",1
"('light', 'blue', 'horizon')",1
"('gift', 'light', 'blue')",1
"('digital', 'video', 'camera')",1
"('video', 'camera', 'toddler')",1
"('camera', 'toddler', 'portable')",1
"('toddler', 'portable', 'toy')",1
"('magnet', 'transforms', 'shape')",1
"('earth', 'magnet', 'transforms')",1
"('rare', 'earth', 'magnet')",1
"('cube', 'rare', 'earth')",1
"('fidget', 'cube', 'rare')",1
"('patented', 'fidget', 'cube')",1
"('box', 'patented', 'fidget')",1
"('shifting', 'box', 'patented')",1
"('shape', 'shifting', 'box')",1
"('shashibo', 'shape', 'shifting')",1
"('exclusive', 'shashibo', 'shape')",1
"('amazon', 'exclusive', 'shashibo')",1
"('kid', 'age', 'amazon')",1
"('toy', 'kid', 'age')",1
"('preschool', 'toy', 'kid')",1
"('favor', 'preschool', 'toy')",1
"('party', 'favor', 'preschool')",1
"('oz', 'non', 'candy')",1
"('color', 'oz', 'non')",1
"('assorted', 'color', 'oz')",1
"('case', 'assorted', 'color')",1
"('compound', 'case', 'assorted')",1
"('modeling', 'compound', 'case')",1
"('sd', 'modeling', 'compound')",1
"('girl', 'sd', 'modeling')",1
"('old', 'girl', 'sd')",1
"('portable', 'toy', 'year')",1
"('temperature', 'reading', 'quickcare')",1
"('reading', 'quickcare', 'skateboard')",1
"('quickcare', 'skateboard', 'trick')",1
"('great', 'game', 'night')",1
"('banana', 'pear', 'unsweetened')",1
"('carrot', 'banana', 'pear')",1
"('mango', 'carrot', 'banana')",1
"('oz', 'mango', 'carrot')",1
"('x', 'oz', 'mango')",1
"('baby', 'x', 'oz')",1
"('organic', 'baby', 'x')",1
"('biodynamic', 'organic', 'baby')",1
"('provision', 'biodynamic', 'organic')",1
"('leaf', 'provision', 'biodynamic')",1
"('white', 'leaf', 'provision')",1
"('night', 'white', 'leaf')",1
"('game', 'night', 'white')",1
"('player', 'great', 'game')",1
"('enhancement', 'first', 'expansion')",1
"('game', 'player', 'great')",1
"('party', 'game', 'player')",1
"('building', 'party', 'game')",1
"('comic', 'building', 'party')",1
"('funny', 'comic', 'building')",1
"('happiness', 'funny', 'comic')",1
"('cyanide', 'happiness', 'funny')",1
"('hazard', 'cyanide', 'happiness')",1
"('joking', 'hazard', 'cyanide')",1
"('medium', 'joking', 'hazard')",1
"('orange', 'medium', 'joking')",1
"('player', 'orange', 'medium')",1
"('happiness', 'player', 'orange')",1
"('pear', 'unsweetened', 'baby')",1
"('unsweetened', 'baby', 'food')",1
"('baby', 'food', 'pouch')",1
"('food', 'pouch', 'squeeze')",1
"('high', 'visibility', 'glow')",1
"('pack', 'high', 'visibility')",1
"('kitchen', 'pack', 'high')",1
"('home', 'kitchen', 'pack')",1
"('blanket', 'home', 'kitchen')",1
"('ant', 'emergency', 'fire')",1
"('supa', 'ant', 'emergency')",1
"('pack', 'supa', 'ant')",1
"('ounce', 'pack', 'supa')",1
"('naked', 'ounce', 'pack')",1
"('snack', 'naked', 'ounce')",1
"('free', 'snack', 'naked')",1
"('gluten', 'free', 'snack')",1
"('vegan', 'gluten', 'free')",1
"('gmo', 'vegan', 'gluten')",1
"('non', 'gmo', 'vegan')",1
"('organic', 'non', 'gmo')",1
"('chip', 'organic', 'non')",1
"('beet', 'chip', 'organic')",1
"('superfoods', 'beet', 'chip')",1
"('rhythm', 'superfoods', 'beet')",1
"('snack', 'rhythm', 'superfoods')",1
"('toddler', 'snack', 'rhythm')",1
"('food', 'toddler', 'snack')",1
"('baby', 'food', 'toddler')",1
"('squeeze', 'baby', 'food')",1
"('pouch', 'squeeze', 'baby')",1
"('first', 'expansion', 'joking')",1
"('deck', 'enhancement', 'first')",1
"('skateboard', 'trick', 'fast')",1
"('girl', 'triple', 'driver')",1
"('high', 'fidelity', 'silver')",1
"('remote', 'high', 'fidelity')",1
"('mic', 'remote', 'high')",1
"('mem', 'mic', 'remote')",1
"('sound', 'mem', 'mic')",1
"('driven', 'sound', 'mem')",1
"('bass', 'driven', 'sound')",1
"('resolution', 'bass', 'driven')",1
"('high', 'resolution', 'bass')",1
"('headphone', 'high', 'resolution')",1
"('earphone', 'headphone', 'high')",1
"('driver', 'earphone', 'headphone')",1
"('triple', 'driver', 'earphone')",1
"('boy', 'girl', 'triple')",1
"('wedge', 'deck', 'enhancement')",1
"('teen', 'boy', 'girl')",1
"('gift', 'teen', 'boy')",1
"('stuffer', 'gift', 'teen')",1
"('great', 'stocking', 'stuffer')",1
"('make', 'great', 'stocking')",1
"('accessory', 'make', 'great')",1
"('kickflips', 'accessory', 'make')",1
"('ollies', 'kickflips', 'accessory')",1
"('safe', 'ollies', 'kickflips')",1
"('fun', 'safe', 'ollies')",1
"('experience', 'fun', 'safe')",1
"('fast', 'experience', 'fun')",1
"('trick', 'fast', 'experience')",1
"('fidelity', 'silver', 'promixx')",1
"('silver', 'promixx', 'form')",1
"('promixx', 'form', 'water')",1
"('form', 'water', 'bottle')",1
"('door', 'wedge', 'deck')",1
"('stop', 'door', 'wedge')",1
"('door', 'stop', 'door')",1
"('prop', 'door', 'stop')",1
"('door', 'prop', 'door')",1
"('need', 'door', 'prop')",1
"('eliminates', 'need', 'door')",1
"('balancer', 'eliminates', 'need')",1
"('door', 'balancer', 'eliminates')",1
"('white', 'door', 'balancer')",1
"('free', 'white', 'door')",1
"('bpa', 'free', 'white')",1
"('bottle', 'bpa', 'free')",1
"('water', 'bottle', 'bpa')",1
"('sport', 'water', 'bottle')",1
"('leakproof', 'sport', 'water')",1
"('durability', 'leakproof', 'sport')",1
"('lifetime', 'durability', 'leakproof')",1
"('hydration', 'lifetime', 'durability')",1
"('infusion', 'hydration', 'lifetime')",1
"('shake', 'infusion', 'hydration')",1
"('bottle', 'shake', 'infusion')",1
"('water', 'bottle', 'shake')",1
"('large', 'water', 'bottle')",1
"('premium', 'large', 'water')",1
"('bottle', 'premium', 'large')",1
"('water', 'bottle', 'premium')",1
"('birthday', 'gift', 'light')",1
"('baby', 'kid', 'birthday')",1
"('ammonia', 'block', 'technology')",1
"('figure', 'star', 'war')",1
"('green', 'schylling', 'needoh')",1
"('book', 'green', 'schylling')",1
"('word', 'book', 'green')",1
"('friend', 'word', 'book')",1
"('learning', 'friend', 'word')",1
"('leapfrog', 'learning', 'friend')",1
"('age', 'leapfrog', 'learning')",1
"('fan', 'age', 'leapfrog')",1
"('girl', 'fan', 'age')",1
"('boy', 'girl', 'fan')",1
"('christmas', 'toy', 'boy')",1
"('war', 'christmas', 'toy')",1
"('star', 'war', 'christmas')",1
"('war', 'figure', 'star')",1
"('needoh', 'nice', 'cube')",1
"('star', 'war', 'figure')",1
"('toy', 'star', 'war')",1
"('mini', 'toy', 'star')",1
"('collectible', 'mini', 'toy')",1
"('set', 'collectible', 'mini')",1
"('building', 'set', 'collectible')",1
"('holiday', 'building', 'set')",1
"('kid', 'holiday', 'building')",1
"('calendar', 'kid', 'holiday')",1
"('advent', 'calendar', 'kid')",1
"('war', 'advent', 'calendar')",1
"('star', 'war', 'advent')",1
"('lego', 'star', 'war')",1
"('schylling', 'needoh', 'nice')",1
"('nice', 'cube', 'sensory')",1
"('old', 'baby', 'kid')",1
"('party', 'favor', 'kid')",1
"('tall', 'interactive', 'toy')",1
"('doll', 'tall', 'interactive')",1
"('sing', 'doll', 'tall')",1
"('speak', 'sing', 'doll')",1
"('rachel', 'speak', 'sing')",1
"('exclusive', 'rachel', 'speak')",1
"('amazon', 'exclusive', 'rachel')",1
"('toy', 'age', 'amazon')",1
"('preschool', 'toy', 'age')",1
"('craft', 'preschool', 'toy')",1
"('art', 'craft', 'preschool')",1
"('kid', 'art', 'craft')",1
"('favor', 'kid', 'art')",1
"('compound', 'non', 'candy')",1
"('cube', 'sensory', 'toy')",1
"('modeling', 'compound', 'non')",1
"('handout', 'modeling', 'compound')",1
"('bulk', 'handout', 'modeling')",1
"('pack', 'bulk', 'handout')",1
"('vary', 'pack', 'bulk')",1
"('may', 'vary', 'pack')",1
"('color', 'may', 'vary')",1
"('cube', 'color', 'may')",1
"('squish', 'cube', 'color')",1
"('solid', 'squish', 'cube')",1
"('super', 'solid', 'squish')",1
"('toy', 'super', 'solid')",1
"('sensory', 'toy', 'super')",1
"('adult', 'lego', 'star')",1
"('kid', 'adult', 'lego')",1
"('game', 'kid', 'adult')",1
"('extension', 'cord', 'amp')",1
"('ac', 'multi', 'plug')",1
"('plug', 'ac', 'multi')",1
"('rotating', 'plug', 'ac')",1
"('extender', 'rotating', 'plug')",1
"('outlet', 'extender', 'rotating')",1
"('protector', 'outlet', 'extender')",1
"('surge', 'protector', 'outlet')",1
"('bronze', 'surge', 'protector')",1
"('venetian', 'bronze', 'surge')",1
"('black', 'ring', 'battery')",1
"('foot', 'black', 'ring')",1
"('amp', 'foot', 'black')",1
"('cord', 'amp', 'foot')",1
"('indoor', 'extension', 'cord')",1
"('strategy', 'game', 'kid')",1
"('basic', 'indoor', 'extension')",1
"('amazon', 'basic', 'indoor')",1
"('filter', 'amazon', 'basic')",1
"('air', 'filter', 'amazon')",1
"('hvac', 'ac', 'furnace')",1
"('size', 'hvac', 'ac')",1
"('actual', 'size', 'hvac')",1
"('air', 'filter', 'pack')",1
"('mpr', 'air', 'filter')",1
"('merv', 'mpr', 'air')",1
"('simply', 'filter', 'merv')",1
"('nickel', 'simply', 'filter')",1
"('satin', 'nickel', 'simply')",1
"('plug', 'outlet', 'usb')",1
"('outlet', 'usb', 'port')",1
"('usb', 'port', 'usb')",1
"('port', 'usb', 'c')",1
"('puzzle', 'strategy', 'game')",1
"('game', 'puzzle', 'strategy')",1
"('chess', 'game', 'puzzle')",1
"('magnet', 'chess', 'game')",1
"('string', 'magnet', 'chess')",1
"('game', 'string', 'magnet')",1
"('magnet', 'game', 'string')",1
"('rock', 'magnet', 'game')",1
"('game', 'rock', 'magnet')",1
"('chess', 'game', 'rock')",1
"('stone', 'magnetic', 'chess')",1
"('game', 'stone', 'magnetic')",1
"('chess', 'game', 'stone')",1
"('game', 'magnetic', 'chess')",1
"('chess', 'game', 'magnetic')",1
"('fasigo', 'magnetic', 'chess')",1
"('travel', 'fasigo', 'magnetic')",1
"('office', 'travel', 'fasigo')",1
"('home', 'office', 'travel')",1
"('splitter', 'home', 'office')",1
"('outlet', 'splitter', 'home')",1
"('spaced', 'outlet', 'splitter')",1
"('strip', 'spaced', 'outlet')",1
"('power', 'strip', 'spaced')",1
"('charger', 'power', 'strip')",1
"('wall', 'charger', 'power')",1
"('usb', 'c', 'wall')",1
"('interactive', 'toy', 'song')",1
"('toy', 'song', 'phrase')",1
"('song', 'phrase', 'toddler')",1
"('bag', 'piece', 'storage')",1
"('bitzee', 'disney', 'interactive')",1
"('count', 'bitzee', 'disney')",1
"('color', 'count', 'bitzee')",1
"('chisel', 'tip', 'assorted')",1
"('marker', 'chisel', 'tip')",1
"('scented', 'marker', 'chisel')",1
"('sketch', 'scented', 'marker')",1
"('mr', 'sketch', 'scented')",1
"('year', 'mr', 'sketch')",1
"('age', 'year', 'mr')",1
"('blue', 'age', 'year')",1
"('storage', 'blue', 'age')",1
"('piece', 'storage', 'blue')",1
"('building', 'bag', 'piece')",1
"('playing', 'card', 'red')",1
"('big', 'building', 'bag')",1
"('set', 'big', 'building')",1
"('toy', 'set', 'big')",1
"('block', 'toy', 'set')",1
"('toddler', 'block', 'toy')",1
"('builder', 'toddler', 'block')",1
"('first', 'builder', 'toddler')",1
"('blok', 'first', 'builder')",1
"('mega', 'blok', 'first')",1
"('pack', 'mega', 'blok')",1
"('count', 'pack', 'mega')",1
"('blue', 'count', 'pack')",1
"('red', 'blue', 'count')",1
"('disney', 'interactive', 'toy')",1
"('interactive', 'toy', 'character')",1
"('toy', 'character', 'inside')",1
"('character', 'inside', 'reacts')",1
"('year', 'old', 'baby')",1
"('educational', 'toy', 'year')",1
"('learning', 'educational', 'toy')",1
"('pad', 'learning', 'educational')",1
"('board', 'pad', 'learning')",1
"('doodle', 'board', 'pad')",1
"('old', 'doodle', 'board')",1
"('year', 'old', 'doodle')",1
"('girl', 'toy', 'year')",1
"('toddler', 'girl', 'toy')",1
"('board', 'toddler', 'girl')",1
"('drawing', 'board', 'toddler')",1
"('magnetic', 'drawing', 'board')",1
"('kikidex', 'magnetic', 'drawing')",1
"('fan', 'kikidex', 'magnetic')",1
"('boy', 'fan', 'kikidex')",1
"('girl', 'boy', 'fan')",1
"('kid', 'toy', 'girl')",1
"('pet', 'kid', 'toy')",1
"('digital', 'pet', 'kid')",1
"('toy', 'digital', 'pet')",1
"('disney', 'toy', 'digital')",1
"('tap', 'disney', 'toy')",1
"('tilt', 'tap', 'disney')",1
"('swipe', 'tilt', 'tap')",1
"('reacts', 'swipe', 'tilt')",1
"('inside', 'reacts', 'swipe')",1
"('card', 'red', 'blue')",1
"('premium', 'playing', 'card')",1
"('phrase', 'toddler', 'toy')",1
"('toddler', 'stem', 'building')",1
"('boy', 'girl', 'taco')",1
"('age', 'boy', 'girl')",1
"('toy', 'age', 'boy')",1
"('construction', 'toy', 'age')",1
"('learning', 'construction', 'toy')",1
"('preschool', 'learning', 'construction')",1
"('manipulative', 'preschool', 'learning')",1
"('kid', 'manipulative', 'preschool')",1
"('creative', 'kid', 'manipulative')",1
"('sensory', 'creative', 'kid')",1
"('block', 'sensory', 'creative')",1
"('building', 'block', 'sensory')",1
"('stem', 'building', 'block')",1
"('toy', 'toddler', 'stem')",1
"('card', 'premium', 'playing')",1
"('magnet', 'toy', 'toddler')",1
"('set', 'magnet', 'toy')",1
"('tile', 'set', 'magnet')",1
"('playboards', 'tile', 'set')",1
"('magnetic', 'playboards', 'tile')",1
"('piece', 'magnetic', 'playboards')",1
"('picassotiles', 'piece', 'magnetic')",1
"('year', 'picassotiles', 'piece')",1
"('month', 'year', 'picassotiles')",1
"('age', 'month', 'year')",1
"('boy', 'age', 'month')",1
"('girl', 'boy', 'age')",1
"('toddler', 'toy', 'girl')",1
"('girl', 'taco', 'cat')",1
"('taco', 'cat', 'goat')",1
"('cat', 'goat', 'cheese')",1
"('goat', 'cheese', 'pizza')",1
"('poker', 'card', 'premium')",1
"('index', 'poker', 'card')",1
"('standard', 'index', 'poker')",1
"('card', 'standard', 'index')",1
"('playing', 'card', 'standard')",1
"('back', 'playing', 'card')",1
"('rider', 'back', 'playing')",1
"('bicycle', 'rider', 'back')",1
"('pack', 'bicycle', 'rider')",1
"('favor', 'pack', 'bicycle')",1
"('party', 'favor', 'pack')",1
"('glowsticks', 'party', 'favor')",1
"('bulk', 'glowsticks', 'party')",1
"('decoration', 'bulk', 'glowsticks')",1
"('supply', 'decoration', 'bulk')",1
"('party', 'supply', 'decoration')",1
"('dark', 'party', 'supply')",1
"('glow', 'dark', 'party')",1
"('premium', 'glow', 'dark')",1
"('necklace', 'premium', 'glow')",1
"('bracelet', 'necklace', 'premium')",1
"('stick', 'bracelet', 'necklace')",1
"('glow', 'stick', 'bracelet')",1
"('bright', 'glow', 'stick')",1
"('ultra', 'bright', 'glow')",1
"('pizza', 'ultra', 'bright')",1
"('cheese', 'pizza', 'ultra')",1
"('visibility', 'glow', 'dark')",1
"('glow', 'dark', 'smother')",1
"('dark', 'smother', 'kitchen')",1
"('moisture', 'absorbing', 'power')",1
"('strip', 'christmas', 'decoration')",1
"('hanging', 'strip', 'christmas')",1
"('command', 'strip', 'damage')",1
"('pair', 'command', 'strip')",1
"('strip', 'pair', 'command')",1
"('hanging', 'strip', 'pair')",1
"('lb', 'large', 'picture')",1
"('command', 'lb', 'large')",1
"('discomfort', 'command', 'lb')",1
"('use', 'discomfort', 'command')",1
"('blue', 'ihealth', 'antigen')",1
"('power', 'blue', 'ihealth')",1
"('absorbing', 'power', 'blue')",1
"('closet', 'moisture', 'absorbing')",1
"('decoration', 'neosmuk', 'magnetic')",1
"('ideal', 'closet', 'moisture')",1
"('air', 'ideal', 'closet')",1
"('cleaner', 'air', 'ideal')",1
"('fresher', 'cleaner', 'air')",1
"('odor', 'fresher', 'cleaner')",1
"('musty', 'odor', 'fresher')",1
"('eliminates', 'musty', 'odor')",1
"('pack', 'eliminates', 'musty')",1
"('pound', 'pack', 'eliminates')",1
"('absorber', 'pound', 'pack')",1
"('moisture', 'absorber', 'pound')",1
"('hanging', 'moisture', 'absorber')",1
"('scent', 'hanging', 'moisture')",1
"('christmas', 'decoration', 'neosmuk')",1
"('neosmuk', 'magnetic', 'heavy')",1
"('smother', 'kitchen', 'fire')",1
"('grill', 'silver', 'white')",1
"('solimo', 'med', 'pride')",1
"('previously', 'solimo', 'med')",1
"('ounce', 'previously', 'solimo')",1
"('fluid', 'ounce', 'previously')",1
"('technical', 'fluid', 'ounce')",1
"('aid', 'technical', 'fluid')",1
"('first', 'aid', 'technical')",1
"('alcohol', 'first', 'aid')",1
"('isopropyl', 'alcohol', 'first')",1
"('basic', 'isopropyl', 'alcohol')",1
"('amazon', 'basic', 'isopropyl')",1
"('white', 'pack', 'amazon')",1
"('silver', 'white', 'pack')",1
"('cabin', 'grill', 'silver')",1
"('magnetic', 'heavy', 'duty')",1
"('hanger', 'cabin', 'grill')",1
"('magnetic', 'hanger', 'cabin')",1
"('hanging', 'magnetic', 'hanger')",1
"('hook', 'hanging', 'magnetic')",1
"('cruise', 'hook', 'hanging')",1
"('strong', 'cruise', 'hook')",1
"('extra', 'strong', 'cruise')",1
"('refrigerator', 'extra', 'strong')",1
"('hook', 'refrigerator', 'extra')",1
"('magnet', 'hook', 'refrigerator')",1
"('earth', 'magnet', 'hook')",1
"('duty', 'earth', 'magnet')",1
"('heavy', 'duty', 'earth')",1
"('fresh', 'scent', 'hanging')",1
"('damprid', 'fresh', 'scent')",1
"('wifi', 'damprid', 'fresh')",1
"('headphone', 'mic', 'led')",1
"('actionpacs', 'dishwasher', 'detergent')",1
"('plus', 'actionpacs', 'dishwasher')",1
"('platinum', 'plus', 'actionpacs')",1
"('cascade', 'platinum', 'plus')",1
"('blue', 'cascade', 'platinum')",1
"('earmuff', 'blue', 'cascade')",1
"('memory', 'earmuff', 'blue')",1
"('soft', 'memory', 'earmuff')",1
"('surround', 'soft', 'memory')",1
"('bass', 'surround', 'soft')",1
"('light', 'bass', 'surround')",1
"('led', 'light', 'bass')",1
"('mic', 'led', 'light')",1
"('ear', 'headphone', 'mic')",1
"('cri', 'wifi', 'damprid')",1
"('cancelling', 'ear', 'headphone')",1
"('noise', 'cancelling', 'ear')",1
"('controller', 'noise', 'cancelling')",1
"('one', 'controller', 'noise')",1
"('xbox', 'one', 'controller')",1
"('pc', 'xbox', 'one')",1
"('headset', 'pc', 'xbox')",1
"('gaming', 'headset', 'pc')",1
"('stereo', 'gaming', 'headset')",1
"('bengoo', 'stereo', 'gaming')",1
"('robloxwindows', 'bengoo', 'stereo')",1
"('code', 'robloxwindows', 'bengoo')",1
"('switch', 'roblox', 'digital')",1
"('dishwasher', 'detergent', 'pod')",1
"('detergent', 'pod', 'mountain')",1
"('pod', 'mountain', 'count')",1
"('mountain', 'count', 'medpride')",1
"('equivalent', 'cri', 'wifi')",1
"('setup', 'equivalent', 'cri')",1
"('alexa', 'setup', 'equivalent')",1
"('dimmable', 'alexa', 'setup')",1
"('rgbw', 'dimmable', 'alexa')",1
"('color', 'rgbw', 'dimmable')",1
"('bulb', 'color', 'rgbw')",1
"('light', 'bulb', 'color')",1
"('smart', 'light', 'bulb')",1
"('tapo', 'smart', 'light')",1
"('pc', 'tapo', 'smart')",1
"('glove', 'pc', 'tapo')",1
"('disposable', 'glove', 'pc')",1
"('cleaning', 'disposable', 'glove')",1
"('safe', 'cleaning', 'disposable')",1
"('food', 'safe', 'cleaning')",1
